order_id,order_date,shipping_date,customer_id,product_id,quantity,total_sales,total_profit
20902,2015-11-02,2015-11-05,6015,20,1,299.98,100.79
28867,2016-02-26,2016-02-29,6016,20,1,299.98,75.32
42876,2016-09-17,2016-09-19,6016,20,1,299.98,-381.27
68682,2017-09-29,2017-10-01,6017,20,1,299.98,91.34
68682,2017-09-29,2017-10-01,6017,20,1,299.98,96.89
16948,2015-09-05,2015-09-09,6018,20,1,299.98,19.8
34762,2016-05-22,2016-05-25,6018,20,1,299.98,-69.9
36043,2016-06-10,2016-06-14,6019,20,1,299.98,84.5
68255,2017-09-23,2017-09-23,6019,20,1,299.98,143.99
10836,2015-06-08,2015-06-10,6022,20,1,299.98,70.2
23756,2015-12-13,2015-12-15,6022,20,1,299.98,26.4
14060,2015-07-25,2015-07-27,6023,20,1,299.98,-227.78
35457,2016-06-01,2016-06-04,6024,20,1,299.98,10.56
35457,2016-06-01,2016-06-04,6024,20,1,299.98,97.87
35128,2016-05-27,2016-05-31,6025,20,1,299.98,21.6
58619,2017-05-05,2017-05-10,6025,20,1,299.98,99.74
30715,2016-03-24,2016-03-30,6026,20,1,299.98,-67.5
13130,2015-07-11,2015-07-17,6028,20,1,299.98,19.57
44139,2016-10-06,2016-10-06,6028,20,1,299.98,76.99
44139,2016-10-06,2016-10-06,6028,20,1,299.98,84.65
58849,2017-05-09,2017-05-14,6029,20,1,299.98,89.23
57291,2017-04-16,2017-04-18,6030,20,1,299.98,73.12
67636,2017-09-14,2017-09-16,6032,20,1,299.98,18.9
37081,2016-06-25,2016-06-27,6033,20,1,299.98,66.3
39005,2016-07-23,2016-07-23,6033,20,1,299.98,95.82
39005,2016-07-23,2016-07-23,6033,20,1,299.98,139.64
6755,2015-04-09,2015-04-15,6034,20,1,299.98,40.8
62699,2017-07-04,2017-07-09,6036,20,1,299.98,-359.98
66795,2017-09-02,2017-09-08,6037,20,1,299.98,78.74
66795,2017-09-02,2017-09-08,6037,20,1,299.98,146.99
26193,2016-01-18,2016-01-22,6039,20,1,299.98,15.25
13518,2015-07-17,2015-07-21,6040,20,1,299.98,-83.69
64755,2017-08-03,2017-08-09,6041,20,1,299.98,36
24534,2015-12-25,2015-12-30,6042,20,1,299.98,80.9
5909,2015-03-28,2015-03-28,6044,20,1,299.98,132.47
18518,2015-09-28,2015-09-28,6047,20,1,299.98,87.29
3787,2015-02-25,2015-02-25,6048,20,1,299.98,89.99
7087,2015-04-14,2015-04-17,6048,20,1,299.98,94.74
61911,2017-06-22,2017-06-24,6048,20,1,299.98,109.12
65721,2017-08-17,2017-08-19,6048,20,1,299.98,29.7
49171,2016-12-18,2016-12-20,6050,20,1,299.98,28.35
64664,2017-08-01,2017-08-06,6051,20,1,299.98,5.4
55773,2017-03-25,2017-03-29,6053,20,1,299.98,25.34
34186,2016-05-14,2016-05-16,6054,20,1,299.98,124.94
60724,2017-06-05,2017-06-07,6054,20,1,299.98,51
68772,2017-09-30,2017-10-03,6054,20,1,299.98,99.37
21291,2015-11-07,2015-11-09,6055,20,1,299.98,67.23
39683,2016-08-02,2016-08-04,6055,20,1,299.98,-175.91
19827,2015-10-17,2015-10-20,6057,20,1,299.98,129.59
22935,2015-12-01,2015-12-07,6060,20,1,299.98,-611.96
22935,2015-12-01,2015-12-07,6060,20,1,299.98,73.8
22935,2015-12-01,2015-12-07,6060,20,1,299.98,84.16
40560,2016-08-15,2016-08-21,6060,20,1,299.98,-3.69
40560,2016-08-15,2016-08-21,6060,20,1,299.98,45.47
60040,2017-05-26,2017-06-01,6060,20,1,299.98,83.51
42435,2016-09-11,2016-09-17,6061,20,1,299.98,-177.44
26569,2016-01-23,2016-01-24,6062,20,1,299.98,76.43
26569,2016-01-23,2016-01-24,6062,20,1,299.98,132.29
67168,2017-09-07,2017-09-11,6064,20,1,299.98,96.02
29883,2016-03-12,2016-03-16,6065,20,1,299.98,149.99
8418,2015-05-03,2015-05-07,6066,20,1,299.98,97.1
36877,2016-06-22,2016-06-22,6067,20,1,299.98,72.21
53427,2017-02-18,2017-02-21,6067,20,1,299.98,92.56
12369,2015-06-30,2015-07-05,6069,20,1,299.98,93.59
19250,2015-10-08,2015-10-14,6070,20,1,299.98,-772.15
9324,2015-05-17,2015-05-22,6071,20,1,299.98,88.55
18636,2015-09-30,2015-10-02,6071,20,1,299.98,25.2
18636,2015-09-30,2015-10-02,6071,20,1,299.98,31.87
37849,2016-07-06,2016-07-11,6073,20,1,299.98,-56.7
62887,2017-07-06,2017-07-09,6076,20,1,299.98,105.74
27580,2016-02-07,2016-02-09,6079,20,1,299.98,-509.22
37013,2016-06-24,2016-06-28,6081,20,1,299.98,97.34
12634,2015-07-04,2015-07-09,6085,20,1,299.98,29.7
25230,2016-01-04,2016-01-10,6085,20,1,299.98,-66.82
37184,2016-06-26,2016-07-01,6085,20,1,299.98,-431.97
51147,2017-01-16,2017-01-19,6085,20,1,299.98,-104.59
7912,2015-04-26,2015-04-29,6086,20,1,299.98,-227.39
11800,2015-06-22,2015-06-28,6086,20,1,299.98,84.14
11800,2015-06-22,2015-06-28,6086,20,1,299.98,115.91
23978,2015-12-17,2015-12-21,6086,20,1,299.98,68.31
9879,2015-05-25,2015-05-30,6087,20,1,299.98,75.11
4816,2015-03-12,2015-03-14,6088,20,1,299.98,-38.7
26204,2016-01-18,2016-01-20,6088,20,1,299.98,41.07
58729,2017-05-07,2017-05-09,6088,20,1,299.98,-69.9
65714,2017-08-17,2017-08-22,6089,20,1,299.98,0
65714,2017-08-17,2017-08-22,6089,20,1,299.98,136.79
2224,2015-02-02,2015-02-07,6092,20,1,299.98,-199.19
21524,2015-11-11,2015-11-16,6092,20,1,299.98,85.49
21524,2015-11-11,2015-11-16,6092,20,1,299.98,88.73
64763,2017-08-03,2017-08-07,6092,20,1,299.98,-72.17
3964,2015-02-27,2015-03-04,6093,20,1,299.98,14.17
16605,2015-08-31,2015-09-06,6095,20,1,299.98,-530.06
44746,2016-10-15,2016-10-17,6095,20,1,299.98,42.52
31389,2016-04-03,2016-04-05,6096,20,1,299.98,25.2
24805,2015-12-29,2015-12-31,6097,20,1,299.98,131.09
36700,2016-06-19,2016-06-25,6098,20,1,299.98,74.25
37238,2016-06-27,2016-07-01,6099,20,1,299.98,69.12
54749,2017-03-10,2017-03-15,6099,20,1,299.98,106.71
5951,2015-03-28,2015-03-30,6103,20,1,299.98,83.51
23350,2015-12-07,2015-12-13,6103,20,1,299.98,-39.74
36787,2016-06-20,2016-06-23,6103,20,1,299.98,31.12
56307,2017-04-01,2017-04-04,6103,20,1,299.98,7.2
28466,2016-02-20,2016-02-22,6104,20,1,299.98,78.29
30447,2016-03-20,2016-03-23,6106,20,1,299.98,72.54
30447,2016-03-20,2016-03-23,6106,20,1,299.98,138.91
41516,2016-08-29,2016-08-31,6107,20,1,299.98,61.74
56990,2017-04-11,2017-04-17,6108,20,1,299.98,29.49
31299,2016-04-01,2016-04-06,6109,20,1,299.98,110.69
22593,2015-11-26,2015-11-30,6110,20,1,299.98,89.2
57576,2017-04-20,2017-04-22,6110,20,1,299.98,62.4
34428,2016-05-17,2016-05-19,6112,20,1,299.98,119.96
48476,2016-12-08,2016-12-10,6113,20,1,299.98,40.8
64050,2017-07-23,2017-07-24,6113,20,1,299.98,-391.47
66680,2017-08-31,2017-09-06,6113,20,1,299.98,87.14
34928,2016-05-24,2016-05-28,6115,20,1,299.98,135.23
41761,2016-09-01,2016-09-03,6116,20,1,299.98,53.86
34576,2016-05-19,2016-05-21,6117,20,1,299.98,76.49
34576,2016-05-19,2016-05-21,6117,20,1,299.98,77.99
24159,2015-12-19,2015-12-24,6119,20,1,299.98,94.74
1794,2015-01-27,2015-01-29,6120,20,1,299.98,-72.89
44052,2016-10-05,2016-10-08,6121,20,1,299.98,2.52
13599,2015-07-18,2015-07-23,6123,20,1,299.98,-10.03
52476,2017-02-05,2017-02-07,6123,20,1,299.98,-64.44
57825,2017-04-24,2017-04-24,6124,20,1,299.98,49.98
1835,2015-01-27,2015-02-02,6125,20,1,299.98,143.99
32491,2016-04-19,2016-04-21,6125,20,1,299.98,85.44
38922,2016-07-22,2016-07-25,6125,20,1,299.98,81.11
60080,2017-05-27,2017-06-02,6125,20,1,299.98,-30
32553,2016-04-20,2016-04-24,6127,20,1,299.98,118.43
41968,2016-09-04,2016-09-06,6127,20,1,299.98,32.03
68584,2017-09-28,2017-10-03,6129,20,1,299.98,73.8
6984,2015-04-12,2015-04-14,6130,20,1,299.98,58.65
15977,2015-08-22,2015-08-25,6130,20,1,299.98,-58.59
26707,2016-01-25,2016-01-28,6132,20,1,299.98,-432.42
26707,2016-01-25,2016-01-28,6132,20,1,299.98,-67.47
30666,2016-03-23,2016-03-24,6133,20,1,299.98,97.87
56701,2017-04-07,2017-04-09,6134,20,1,299.98,81.89
47604,2016-11-25,2016-11-30,6135,20,1,299.98,9.84
7509,2015-04-20,2015-04-25,6137,20,1,299.98,126.89
16022,2015-08-22,2015-08-25,6137,20,1,299.98,145.52
30578,2016-03-22,2016-03-26,6137,20,1,299.98,48.6
31170,2016-03-30,2016-04-05,6137,20,1,299.98,77.99
68080,2017-09-20,2017-09-26,6138,20,1,299.98,60
41300,2016-08-25,2016-08-31,6139,20,1,299.98,-194.08
41300,2016-08-25,2016-08-31,6139,20,1,299.98,21.6
24535,2015-12-25,2015-12-31,6141,20,1,299.98,133.24
35728,2016-06-05,2016-06-07,6142,20,1,299.98,-72
40687,2016-08-16,2016-08-18,6143,20,1,299.98,58.2
40687,2016-08-16,2016-08-18,6143,20,1,299.98,110.24
47973,2016-12-01,2016-12-05,6146,20,1,299.98,72.21
2713,2015-02-09,2015-02-13,6149,20,1,299.98,-225.48
2713,2015-02-09,2015-02-13,6149,20,1,299.98,18.41
33220,2016-04-29,2016-05-05,6153,20,1,299.98,21.66
58988,2017-05-11,2017-05-11,6154,20,1,299.98,-209.38
20403,2015-10-25,2015-10-27,6155,20,1,299.98,40.5
67903,2017-09-18,2017-09-22,6155,20,1,299.98,92.56
16689,2015-09-01,2015-09-06,6156,20,1,299.98,142.55
23267,2015-12-06,2015-12-09,6156,20,1,299.98,77.21
59511,2017-05-18,2017-05-19,6156,20,1,299.98,92.39
7324,2015-04-17,2015-04-22,6159,20,1,299.98,65.52
7324,2015-04-17,2015-04-22,6159,20,1,299.98,122
32127,2016-04-13,2016-04-16,6159,20,1,299.98,138.17
56791,2017-04-09,2017-04-09,6160,20,1,299.98,63.75
4514,2015-03-07,2015-03-12,6161,20,1,299.98,76.55
7093,2015-04-14,2015-04-18,6161,20,1,299.98,26.4
16916,2015-09-04,2015-09-06,6162,20,1,299.98,129.59
31797,2016-04-09,2016-04-12,6162,20,1,299.98,79.81
32773,2016-04-23,2016-04-25,6162,20,1,299.98,128.24
43136,2016-09-21,2016-09-23,6162,20,1,299.98,30
34721,2016-05-21,2016-05-23,6163,20,1,299.98,-99.08
42286,2016-09-09,2016-09-11,6163,20,1,299.98,66.15
42286,2016-09-09,2016-09-11,6163,20,1,299.98,103.94
50491,2017-01-07,2017-01-09,6165,20,1,299.98,117.02
12610,2015-07-04,2015-07-10,6166,20,1,299.98,48.45
28699,2016-02-23,2016-02-28,6166,20,1,299.98,44.28
36896,2016-06-22,2016-06-24,6166,20,1,299.98,118.79
48124,2016-12-03,2016-12-08,6167,20,1,299.98,-7.57
40323,2016-08-11,2016-08-15,6168,20,1,299.98,77.21
49771,2016-12-27,2016-12-29,6168,20,1,299.98,67.5
63114,2017-07-10,2017-07-15,6168,20,1,299.98,64.69
22138,2015-11-20,2015-11-24,6170,20,1,299.98,50.49
65181,2017-08-09,2017-08-11,6171,20,1,299.98,111.37
68663,2017-09-29,2017-10-03,6176,20,1,299.98,115.19
7241,2015-04-16,2015-04-18,6177,20,1,299.98,66
7825,2015-04-25,2015-05-01,6177,20,1,299.98,94.49
16146,2015-08-24,2015-08-26,6178,20,1,299.98,112.31
28558,2016-02-21,2016-02-23,6178,20,1,299.98,126.89
56978,2017-04-11,2017-04-15,6178,20,1,299.98,-3.28
27924,2016-02-12,2016-02-17,6179,20,1,299.98,98.39
52253,2017-02-01,2017-02-03,6180,20,1,299.98,115.19
35683,2016-06-04,2016-06-08,6182,20,1,299.98,91.34
35683,2016-06-04,2016-06-08,6182,20,1,299.98,122.39
61378,2017-06-14,2017-06-18,6184,20,1,299.98,100.31
62009,2017-06-24,2017-06-29,6184,20,1,299.98,127.57
45327,2016-10-23,2016-10-24,6185,20,1,299.98,96.02
35727,2016-06-05,2016-06-07,6187,20,1,299.98,82.64
24995,2015-12-31,2016-01-06,6191,20,1,299.98,146.99
13111,2015-07-11,2015-07-11,6192,20,1,299.98,78.87
21204,2015-11-06,2015-11-08,6195,20,1,299.98,100.38
30794,2016-03-25,2016-03-30,6196,20,1,299.98,80.63
62921,2017-07-07,2017-07-09,6198,20,1,299.98,22.17
13199,2015-07-12,2015-07-14,6199,20,1,299.98,22.44
59538,2017-05-19,2017-05-23,6199,20,1,299.98,62.79
63479,2017-07-15,2017-07-17,6201,20,1,299.98,-163.79
24113,2015-12-18,2015-12-22,6203,20,1,299.98,50.62
44711,2016-10-14,2016-10-16,6203,20,1,299.98,93.59
61990,2017-06-23,2017-06-29,6203,20,1,299.98,34.12
10176,2015-05-29,2015-05-31,6205,20,1,299.98,105.63
11634,2015-06-19,2015-06-24,6205,20,1,299.98,33.15
32804,2016-04-23,2016-04-28,6206,20,1,299.98,-17.89
47766,2016-11-28,2016-11-30,6209,20,1,299.98,-455.97
59892,2017-05-24,2017-05-24,6210,20,1,299.98,18.9
47280,2016-11-21,2016-11-23,6211,20,1,299.98,25.2
18733,2015-10-01,2015-10-05,6213,20,1,299.98,-9.35
35139,2016-05-27,2016-06-01,6213,20,1,299.98,12
35139,2016-05-27,2016-06-01,6213,20,1,299.98,112.49
51464,2017-01-21,2017-01-26,6213,20,1,299.98,66
7452,2015-04-19,2015-04-22,6214,20,1,299.98,-432.42
14702,2015-08-03,2015-08-06,6215,20,1,299.98,86.09
42433,2016-09-11,2016-09-11,6217,20,1,299.98,5.28
58130,2017-04-28,2017-04-30,6217,20,1,299.98,2.79
582,2015-01-09,2015-01-12,6220,20,1,299.98,77.99
25763,2016-01-12,2016-01-16,6220,20,1,299.98,110.69
23359,2015-12-07,2015-12-12,6221,20,1,299.98,80.99
7416,2015-04-19,2015-04-21,6222,20,1,299.98,18.67
18934,2015-10-04,2015-10-09,6223,20,1,299.98,134.99
13422,2015-07-15,2015-07-18,6226,20,1,299.98,22.97
15144,2015-08-10,2015-08-15,6229,20,1,299.98,142.58
18056,2015-09-21,2015-09-23,6229,20,1,299.98,103.49
35771,2016-06-06,2016-06-06,6229,20,1,299.98,-3.44
44565,2016-10-12,2016-10-18,6229,20,1,299.98,-412.68
14979,2015-08-07,2015-08-12,6230,20,1,299.98,-41.07
8132,2015-04-29,2015-05-02,6231,20,1,299.98,95.03
10213,2015-05-30,2015-06-03,6231,20,1,299.98,121.43
47867,2016-11-29,2016-12-01,6233,20,1,299.98,65.26
47867,2016-11-29,2016-12-01,6233,20,1,299.98,75.65
1502,2015-01-22,2015-01-25,6236,20,1,299.98,94.49
17457,2015-09-12,2015-09-15,6239,20,1,299.98,9.6
13145,2015-07-11,2015-07-17,6240,20,1,299.98,131.12
33646,2016-05-06,2016-05-08,6240,20,1,299.98,8.82
33646,2016-05-06,2016-05-08,6240,20,1,299.98,54.7
33646,2016-05-06,2016-05-08,6240,20,1,299.98,98
39707,2016-08-02,2016-08-04,6240,20,1,299.98,117.02
47261,2016-11-20,2016-11-22,6242,20,1,299.98,76.25
9735,2015-05-23,2015-05-29,6244,20,1,299.98,-227.98
37473,2016-07-01,2016-07-05,6246,20,1,299.98,31.05
30512,2016-03-21,2016-03-23,6248,20,1,299.98,21.37
36413,2016-06-15,2016-06-19,6248,20,1,299.98,99.22
63667,2017-07-18,2017-07-20,6248,20,1,299.98,68.64
12032,2015-06-25,2015-06-27,6249,20,1,299.98,18.14
15797,2015-08-19,2015-08-22,6249,20,1,299.98,66.15
30737,2016-03-24,2016-03-26,6249,20,1,299.98,68.88
8768,2015-05-08,2015-05-12,6250,20,1,299.98,107.99
56568,2017-04-05,2017-04-07,6250,20,1,299.98,105.83
58643,2017-05-06,2017-05-10,6250,20,1,299.98,81.17
39845,2016-08-04,2016-08-10,6253,20,1,299.98,-445.47
48440,2016-12-08,2016-12-14,6253,20,1,299.98,106.91
62103,2017-06-25,2017-06-29,6253,20,1,299.98,122.84
32421,2016-04-18,2016-04-20,6254,20,1,299.98,83.99
51052,2017-01-15,2017-01-18,6254,20,1,299.98,46.98
63809,2017-07-20,2017-07-25,6254,20,1,299.98,110.24
4718,2015-03-10,2015-03-14,6255,20,1,299.98,139.67
5347,2015-03-20,2015-03-23,6256,20,1,299.98,55.44
8944,2015-05-11,2015-05-13,6256,20,1,299.98,86.18
20340,2015-10-24,2015-10-30,6256,20,1,299.98,79.94
33313,2016-05-01,2016-05-03,6256,20,1,299.98,-219.89
60904,2017-06-08,2017-06-13,6256,20,1,299.98,-496.09
10345,2015-05-31,2015-06-06,6258,20,1,299.98,82.87
17245,2015-09-09,2015-09-15,6260,20,1,299.98,-239.89
43765,2016-09-30,2016-10-06,6263,20,1,299.98,130.94
53605,2017-02-21,2017-02-27,6263,20,1,299.98,76.94
6811,2015-04-10,2015-04-12,6264,20,1,299.98,72.21
55707,2017-03-24,2017-03-27,6265,20,1,299.98,-60
14861,2015-08-05,2015-08-07,6266,20,1,299.98,134.99
46092,2016-11-03,2016-11-06,6266,20,1,299.98,120.95
60570,2017-06-03,2017-06-09,6266,20,1,299.98,31.12
54017,2017-02-27,2017-03-02,6267,20,1,299.98,104.62
56357,2017-04-02,2017-04-05,6268,20,1,299.98,-33.75
27529,2016-02-06,2016-02-11,6269,20,1,299.98,50.1
52704,2017-02-08,2017-02-13,6270,20,1,299.98,101.24
53514,2017-02-20,2017-02-20,6271,20,1,299.98,132.29
43079,2016-09-20,2016-09-25,6272,20,1,299.98,68.64
18476,2015-09-27,2015-09-29,6273,20,1,299.98,22.27
11769,2015-06-21,2015-06-26,6275,20,1,299.98,104.99
65994,2017-08-21,2017-08-26,6275,20,1,299.98,86.39
33482,2016-05-03,2016-05-05,6276,20,1,299.98,32.2
54303,2017-03-03,2017-03-07,6277,20,1,299.98,51
31987,2016-04-11,2016-04-14,6279,20,1,299.98,-29.83
3987,2015-02-28,2015-03-03,6280,20,1,299.98,79.04
39788,2016-08-03,2016-08-07,6280,20,1,299.98,126.71
39788,2016-08-03,2016-08-07,6280,20,1,299.98,129.59
3099,2015-02-15,2015-02-20,6281,20,1,299.98,0
63706,2017-07-18,2017-07-20,6282,20,1,299.98,130.94
4437,2015-03-06,2015-03-09,6285,20,1,299.98,138.23
54406,2017-03-05,2017-03-07,6285,20,1,299.98,8.55
59063,2017-05-12,2017-05-16,6287,20,1,299.98,81.89
52040,2017-01-29,2017-01-31,6288,20,1,299.98,-737.05
64477,2017-07-30,2017-08-02,6288,20,1,299.98,74.88
64477,2017-07-30,2017-08-02,6288,20,1,299.98,75.65
63865,2017-07-21,2017-07-27,6289,20,1,299.98,-187.41
8617,2015-05-06,2015-05-09,6290,20,1,299.98,34.58
65208,2017-08-09,2017-08-11,6290,20,1,299.98,-448.17
7816,2015-04-25,2015-04-27,6291,20,1,299.98,75.68
46522,2016-11-10,2016-11-13,6292,20,1,299.98,80.99
61545,2017-06-17,2017-06-23,6293,20,1,299.98,-201.59
61545,2017-06-17,2017-06-23,6293,20,1,299.98,95.62
5810,2015-03-26,2015-04-01,6294,20,1,299.98,-166.49
46719,2016-11-12,2016-11-17,6294,20,1,299.98,31.5
65762,2017-08-17,2017-08-20,6298,20,1,299.98,70.87
25225,2016-01-04,2016-01-10,6299,20,1,299.98,139.67
39835,2016-08-04,2016-08-10,6299,20,1,299.98,74.88
52554,2017-02-06,2017-02-11,6299,20,1,299.98,16.87
23621,2015-12-11,2015-12-13,6300,20,1,299.98,-8.7
65526,2017-08-14,2017-08-16,6300,20,1,299.98,-86.39
59969,2017-05-25,2017-05-30,6301,20,1,299.98,110.24
59969,2017-05-25,2017-05-30,6301,20,1,299.98,143.99
9956,2015-05-26,2015-05-28,6303,20,1,299.98,95.54
9956,2015-05-26,2015-05-28,6303,20,1,299.98,109.12
21926,2015-11-17,2015-11-19,6303,20,1,299.98,-39.12
42649,2016-09-14,2016-09-19,6303,20,1,299.98,5.76
38305,2016-07-13,2016-07-19,6305,20,1,299.98,122.66
59186,2017-05-13,2017-05-15,6305,20,1,299.98,22.27
65995,2017-08-21,2017-08-27,6305,20,1,299.98,75.65
25034,2016-01-01,2016-01-06,6306,20,1,299.98,3.42
2722,2015-02-09,2015-02-10,6307,20,1,299.98,-89.99
45869,2016-10-31,2016-11-05,6307,20,1,299.98,14.88
66003,2017-08-21,2017-08-21,6307,20,1,299.98,80.99
67510,2017-09-12,2017-09-14,6307,20,1,299.98,97.19
16697,2015-09-01,2015-09-04,6310,20,1,299.98,75.11
2395,2015-02-04,2015-02-10,6311,20,1,299.98,85.79
37385,2016-06-29,2016-07-05,6312,20,1,299.98,-47.92
2719,2015-02-09,2015-02-10,6313,20,1,299.98,108.89
43067,2016-09-20,2016-09-23,6313,20,1,299.98,124.94
49101,2016-12-17,2016-12-19,6313,20,1,299.98,100.79
26832,2016-01-27,2016-01-29,6316,20,1,299.98,36.9
37210,2016-06-27,2016-07-03,6316,20,1,299.98,58.8
43040,2016-09-20,2016-09-26,6316,20,1,299.98,-47.92
53386,2017-02-18,2017-02-20,6316,20,1,299.98,33.75
62971,2017-07-08,2017-07-10,6316,20,1,299.98,95.54
50916,2017-01-13,2017-01-15,6318,20,1,299.98,60.75
54793,2017-03-10,2017-03-14,6318,20,1,299.98,54
32654,2016-04-21,2016-04-26,6319,20,1,299.98,64.97
53454,2017-02-19,2017-02-24,6319,20,1,299.98,120.11
4910,2015-03-13,2015-03-19,6320,20,1,299.98,71.25
17168,2015-09-08,2015-09-12,6322,20,1,299.98,136.07
5470,2015-03-21,2015-03-27,6323,20,1,299.98,85.04
61842,2017-06-21,2017-06-24,6324,20,1,299.98,67.5
20501,2015-10-27,2015-10-29,6326,20,1,299.98,47.06
23168,2015-12-05,2015-12-09,6326,20,1,299.98,142.55
47807,2016-11-28,2016-11-30,6326,20,1,299.98,115.91
65850,2017-08-19,2017-08-25,6326,20,1,299.98,104.39
16803,2015-09-03,2015-09-07,6327,20,1,299.98,89.24
22774,2015-11-29,2015-12-01,6327,20,1,299.98,110.87
26236,2016-01-18,2016-01-20,6328,20,1,299.98,135.35
61468,2017-06-16,2017-06-20,6328,20,1,299.98,88.72
40553,2016-08-14,2016-08-18,6329,20,1,299.98,128.3
23407,2015-12-08,2015-12-11,6330,20,1,299.98,33.75
44904,2016-10-17,2016-10-22,6331,20,1,299.98,57.96
29154,2016-03-01,2016-03-03,6332,20,1,299.98,82.31
22736,2015-11-28,2015-11-30,6333,20,1,299.98,58.5
17765,2015-09-17,2015-09-23,6334,20,1,299.98,126.71
18110,2015-09-22,2015-09-28,6335,20,1,299.98,53.86
58143,2017-04-28,2017-05-02,6337,20,1,299.98,74.1
61170,2017-06-11,2017-06-17,6340,20,1,299.98,-174.29
14369,2015-07-29,2015-07-31,6341,20,1,299.98,85.79
50475,2017-01-06,2017-01-12,6341,20,1,299.98,134.99
63614,2017-07-17,2017-07-22,6341,20,1,299.98,-226.78
16779,2015-09-02,2015-09-04,6342,20,1,299.98,83.99
16779,2015-09-02,2015-09-04,6342,20,1,299.98,86.12
53196,2017-02-15,2017-02-17,6343,20,1,299.98,126.41
59045,2017-05-11,2017-05-13,6345,20,1,299.98,113.15
66423,2017-08-27,2017-08-29,6346,20,1,299.98,85.17
66060,2017-08-22,2017-08-28,6348,20,1,299.98,142.49
46505,2016-11-09,2016-11-15,6350,20,1,299.98,129.35
51475,2017-01-21,2017-01-27,6350,20,1,299.98,46.21
67771,2017-09-16,2017-09-16,6350,20,1,299.98,67.5
52912,2017-02-11,2017-02-14,6351,20,1,299.98,140.99
25229,2016-01-04,2016-01-09,6352,20,1,299.98,95.54
4563,2015-03-08,2015-03-12,6355,20,1,299.98,103.49
63191,2017-07-11,2017-07-13,6356,20,1,299.98,29.1
5448,2015-03-21,2015-03-25,6357,20,1,299.98,64.74
57446,2017-04-18,2017-04-20,6357,20,1,299.98,80.18
68820,2017-10-01,2017-10-07,6358,20,1,299.98,30.75
29014,2016-02-28,2016-03-04,6359,20,1,299.98,58.08
29014,2016-02-28,2016-03-04,6359,20,1,299.98,91.25
16918,2015-09-04,2015-09-05,6360,20,1,299.98,76.43
54274,2017-03-03,2017-03-08,6360,20,1,299.98,41.16
2923,2015-02-12,2015-02-16,6362,20,1,299.98,70.47
24703,2015-12-27,2015-12-28,6363,20,1,299.98,-202.47
27013,2016-01-30,2016-02-01,6364,20,1,299.98,127.57
66390,2017-08-27,2017-09-02,6365,20,1,299.98,-218.24
24010,2015-12-17,2015-12-23,6368,20,1,299.98,65.52
24010,2015-12-17,2015-12-23,6368,20,1,299.98,87.14
48589,2016-12-10,2016-12-15,6368,20,1,299.98,109.12
12579,2015-07-03,2015-07-08,6370,20,1,299.98,125.57
42776,2016-09-16,2016-09-18,6373,20,1,299.98,-176.08
42776,2016-09-16,2016-09-18,6373,20,1,299.98,26.1
10397,2015-06-01,2015-06-04,6375,20,1,299.98,86.99
64523,2017-07-30,2017-08-03,6375,20,1,299.98,63.75
64523,2017-07-30,2017-08-03,6375,20,1,299.98,88.19
66483,2017-08-28,2017-08-30,6375,20,1,299.98,-191.09
13666,2015-07-19,2015-07-21,6376,20,1,299.98,76.04
39751,2016-08-03,2016-08-05,6380,20,1,299.98,58.8
26466,2016-01-22,2016-01-24,6382,20,1,299.98,113.39
60164,2017-05-28,2017-06-02,6382,20,1,299.98,110.24
27631,2016-02-08,2016-02-08,6383,20,1,299.98,71.28
12575,2015-07-03,2015-07-09,6386,20,1,299.98,84.5
61351,2017-06-14,2017-06-16,6386,20,1,299.98,120.53
63264,2017-07-12,2017-07-17,6386,20,1,299.98,72.21
63264,2017-07-12,2017-07-17,6386,20,1,299.98,74.4
63264,2017-07-12,2017-07-17,6386,20,1,299.98,103.31
55842,2017-03-26,2017-03-29,6387,20,1,299.98,110.24
9018,2015-05-12,2015-05-13,6390,20,1,299.98,42.3
34487,2016-05-18,2016-05-21,6390,20,1,299.98,107.99
46149,2016-11-04,2016-11-09,6390,20,1,299.98,139.67
16637,2015-08-31,2015-09-02,6391,20,1,299.98,24.02
1053,2015-01-16,2015-01-16,6393,20,1,299.98,-199.19
39390,2016-07-28,2016-08-03,6393,20,1,299.98,89.24
2653,2015-02-08,2015-02-12,6396,20,1,299.98,46.74
3403,2015-02-19,2015-02-21,6397,20,1,299.98,90.38
48835,2016-12-13,2016-12-19,6399,20,1,299.98,18.14
2747,2015-02-10,2015-02-13,6402,20,1,299.98,75.68
2747,2015-02-10,2015-02-13,6402,20,1,299.98,122.39
25897,2016-01-14,2016-01-14,6405,20,1,299.98,21.82
51299,2017-01-18,2017-01-20,6406,20,1,299.98,72.21
38542,2016-07-16,2016-07-19,6407,20,1,299.98,31.35
38542,2016-07-16,2016-07-19,6407,20,1,299.98,123.83
913,2015-01-14,2015-01-18,6408,20,1,299.98,47.04
18939,2015-10-04,2015-10-06,6408,20,1,299.98,95.82
50307,2017-01-04,2017-01-07,6410,20,1,299.98,75.11
20106,2015-10-21,2015-10-23,6411,20,1,299.98,79.79
44793,2016-10-15,2016-10-17,6411,20,1,299.98,71.4
3342,2015-02-18,2015-02-21,6412,20,1,299.98,141.74
31137,2016-03-30,2016-04-02,6412,20,1,299.98,139.64
49013,2016-12-16,2016-12-20,6413,20,1,299.98,115.19
